"Date","Open","High","Low","Close","Adj.Close","Volume","sma","pricevolatility"
"2024-01-02",202000,202500,199800,200500,189056.140625,373050,190615,2700
"2024-01-03",199100,199500,193800,193800,182738.546875,548675,191165,5700
"2024-01-04",192000,192800,189100,190000,179155.453125,505979,191585,3700
"2024-01-05",190100,190500,187200,187300,176609.546875,440219,191880,3300
"2024-01-08",187600,188900,185500,185700,175100.859375,323498,192020,3400
"2024-01-09",187800,187800,185500,185600,175006.578125,349068,192170,2300
"2024-01-10",185600,187300,185200,186700,176043.78125,330767,192250,2100
"2024-01-11",187200,189000,187000,187000,176326.671875,538799,192330,2000
"2024-01-12",186600,187400,185800,186000,175383.75,240690,192350,1600
"2024-01-15",186000,187200,185800,187500,176798.125,35456,192475,1400
"2024-01-16",186600,188100,185700,186200,175572.328125,225780,192545,2400
"2024-01-17",186300,186400,181000,181800,171423.46875,481127,191995,5400
"2024-01-18",180000,182500,179900,180200,169914.78125,433597,191405,2600
"2024-01-19",183000,183000,180100,181700,171329.171875,288166,190880,2900
"2024-01-22",182300,182400,179800,180100,169820.5,391914,189930,2600
"2024-01-23",181200,184800,180900,184800,174252.234375,376671,189235,3900
"2024-01-24",185300,185400,182100,185000,174440.8125,345726,188535,3300
"2024-01-25",184400,190500,183500,188700,177929.625,778658,188030,7000
"2024-01-26",189300,189600,186500,187300,176609.546875,468376,187470,3100
"2024-01-29",187300,197300,186600,195600,184435.828125,1199045,187075,10700
"2024-01-30",196000,196600,189300,190000,179155.453125,955999,186550,7300
"2024-01-31",189300,195400,188500,194600,183492.890625,1053355,186590,6900
"2024-02-01",193900,209000,193500,208000,196128.046875,2855056,187490,15500
"2024-02-02",221500,228000,214000,227000,214043.609375,5844398,189475,14000
"2024-02-05",233500,239500,226000,238000,224415.765625,5742710,192090,13500
"2024-02-06",234000,240000,230500,235500,222058.46875,3293825,194585,9500
"2024-02-07",239000,246500,238000,245000,231016.21875,2711612,197500,8500
"2024-02-08",243000,250500,241500,250000,235730.84375,3017429,200650,9000
"2024-02-13",251000,261000,247500,249000,234787.921875,2690468,203800,13500
"2024-02-14",245000,251000,244500,245500,231487.6875,1702299,206700,6500
"2024-02-15",250000,250500,237000,238500,224887.234375,2103428,209315,13500
"2024-02-16",241500,253000,235500,252500,238088.15625,2261790,212850,17500
"2024-02-19",253500,257000,248500,252500,238088.15625,1801441,216465,8500
"2024-02-20",250000,253000,238500,242000,228187.453125,1944653,219480,14500
"2024-02-21",242000,246000,237500,239500,225830.140625,1149137,222450,8500
"2024-02-22",239000,245500,237500,243500,229601.84375,1475580,225385,8000
"2024-02-23",244000,249500,242000,244000,230073.3125,1660625,228335,7500
"2024-02-26",237500,241000,231500,239000,225358.671875,1751340,230850,9500
"2024-02-27",239000,244500,237500,238500,224887.234375,1265434,233410,7000
"2024-02-28",234000,250000,231500,248000,242381.703125,1911431,236030,18500
"2024-02-29",246500,253500,243500,250500,244825.078125,2056620,239055,10000
"2024-03-04",255500,260000,253000,255500,249711.8125,1854280,242100,7000
"2024-03-05",251500,254500,247500,249000,243359.0625,1436614,244150,7000
"2024-03-06",247000,254000,246000,251000,245313.75,1103072,245350,8000
"2024-03-07",252500,258000,247500,250000,244336.40625,988457,245950,10500
"2024-03-08",251500,255000,249500,253000,247268.453125,1210240,246825,5500
"2024-03-11",251000,252500,242000,243500,237983.65625,1178615,246750,10500
"2024-03-12",244000,247000,240000,241500,236028.96875,1096802,246325,7000
"2024-03-13",243500,250000,241000,248500,242870.390625,1413782,246300,9000
"2024-03-14",248000,255000,246000,251500,245802.421875,1574794,246600,9000
"2024-03-15",250000,254500,243500,243500,237983.65625,1175933,246850,11000
"2024-03-18",244000,247500,241000,242500,237006.296875,723835,246350,6500
"2024-03-19",241000,244000,236000,237500,232119.578125,944727,245600,8000
"2024-03-20",240000,246000,237500,241000,235540.296875,1230314,245550,8500
"2024-03-21",247000,254000,246000,252000,246291.09375,1578378,246175,8000
"2024-03-22",252500,254000,241000,243500,237983.65625,1091572,246175,13000
"2024-03-25",244000,245500,239500,239500,234074.28125,784822,245950,6000
"2024-03-26",239000,244000,238500,240500,235051.625,802094,246025,5500
"2024-03-27",241000,247500,240500,244000,238472.34375,818180,246300,7000
"2024-03-28",246000,246000,236000,237000,233545.203125,1050347,245750,10000
"2024-03-29",238000,239000,232000,233000,229603.515625,852346,244875,7000
"2024-04-01",234500,235000,227000,227500,224183.6875,898781,243475,8000
"2024-04-02",225000,226500,216500,220000,216793.03125,1802613,242025,10000
"2024-04-03",219000,223500,214500,216000,212851.34375,1138600,240275,9000
"2024-04-04",218500,228500,216500,226000,222705.5625,1357330,239075,12000
"2024-04-05",223500,230000,223000,225500,222212.859375,1121453,237700,7000
"2024-04-08",227000,238000,226000,232500,229110.8125,1245057,237150,12000
"2024-04-09",234500,236500,228000,228000,224676.40625,663665,236475,8500
"2024-04-11",222000,241000,220000,241000,237486.90625,1853791,236100,21000
"2024-04-12",241000,241500,237000,238000,234530.640625,997710,235425,4500
"2024-04-15",236000,243000,233500,241500,237979.609375,1018783,235325,9500
"2024-04-16",239000,244500,236500,242000,238472.328125,1201766,235300,8000
"2024-04-17",242000,243000,233500,233500,230096.234375,1029202,235100,9500
"2024-04-18",237000,239000,228500,231000,227632.6875,1168222,234600,10500
"2024-04-19",231000,237000,229000,235000,231574.375,1174278,233750,8000
"2024-04-22",240000,246000,239500,245000,241428.609375,1314974,233825,6500
"2024-04-23",250000,251500,246000,249500,245863,1153091,234325,5500
"2024-04-24",249000,253500,247500,252500,248819.265625,1242059,234925,6000
"2024-04-25",251000,254000,246000,250000,246355.71875,1297404,235225,8000
"2024-04-26",250000,253500,243000,249500,245863,980459,235850,10500
"2024-04-29",249000,254500,245500,251500,247833.84375,852780,236775,9000
"2024-04-30",250000,253000,248000,251000,247341.125,545747,237950,5000
"2024-05-02",249000,251500,246500,249000,245370.296875,602350,239400,5000
"2024-05-03",250000,250500,241000,241000,237486.90625,727057,240650,9500
"2024-05-07",242500,246000,240000,242000,238472.328125,799659,241450,6000
"2024-05-08",240500,244000,240000,242000,238472.328125,444082,242275,4000
"2024-05-09",242000,242500,235000,237000,233545.203125,704379,242500,7500
"2024-05-10",239000,243000,237000,241500,237979.609375,455541,243175,6000
"2024-05-13",242500,247500,242000,245000,241428.609375,550255,243375,5500
"2024-05-14",245500,247000,243000,246500,242906.71875,670650,243800,4000
"2024-05-16",248000,248500,245500,247000,243399.4375,559548,244075,3000
"2024-05-17",247000,249500,244000,244000,240443.171875,408947,244175,5500
"2024-05-20",245500,255000,244500,250500,246848.4375,860566,245025,10500
"2024-05-21",249000,254000,248000,253000,249311.984375,576613,246125,6000
"2024-05-22",253000,277500,251000,277000,272962.125,3336634,248225,26500
"2024-05-23",273500,275000,267500,271500,267542.3125,1886248,249550,7500
"2024-05-24",268500,274500,266000,267500,263600.625,1059149,250450,8500
"2024-05-27",267500,271500,262000,265500,261629.78125,1011436,251100,9500
"2024-05-28",265000,270000,263500,265000,261137.046875,598743,251850,6500
"2024-05-29",262500,265000,257000,261000,257195.359375,965532,252425,8000
"2024-05-30",260500,264000,255500,257000,253253.671875,640526,252700,8500
"2024-05-31",259500,260000,253000,253000,249311.984375,1014549,252800,7000
"2024-06-03",257500,270000,257000,265000,261137.046875,1186533,253600,13000
"2024-06-04",262500,265500,258000,259000,255224.515625,660409,254500,7500
"2024-06-05",261000,267500,256500,264000,260151.640625,882084,255600,11000
"2024-06-07",262500,266500,261500,265000,261137.046875,519878,256750,5000
"2024-06-10",261500,271500,261000,267500,263600.625,945927,258275,10500
"2024-06-11",270500,273500,267500,271000,267049.59375,967240,259750,6000
"2024-06-12",273000,273000,268000,270000,266064.1875,567334,261000,5000
"2024-06-13",273000,281000,269000,269000,265078.75,1862106,262125,12000
"2024-06-14",268500,274000,267000,268000,264093.3125,778015,263175,7000
"2024-06-17",276000,285000,275500,278500,274440.25,1945849,264900,9500
"2024-06-18",280500,290000,278500,283000,278874.65625,1667920,266525,11500
"2024-06-19",286500,292500,284000,286500,282323.65625,1228960,268200,8500
"2024-06-20",285500,288000,282500,285500,281338.25,629996,268625,5500
"2024-06-21",283500,285000,279000,280000,275918.40625,876560,269050,6000
"2024-06-24",277000,283000,275500,281000,276903.84375,598019,269725,7500
"2024-06-25",281000,292500,280000,288500,284294.46875,1023261,270875,12500
"2024-06-26",289000,293500,286500,289500,285279.90625,694207,272100,7000
"2024-06-27",287000,298500,286500,298000,295698.84375,1157313,273950,12000
"2024-06-28",299500,299500,293000,295000,292722,761453,275850,6500
"2024-07-01",292000,296000,285500,286000,283791.5,864443,277500,10500
"2024-07-02",283000,283500,271000,272500,270395.75,1558999,277875,12500
"2024-07-03",275000,281500,272500,276000,273868.71875,1072157,278725,9000
"2024-07-04",277500,281000,274500,277500,275357.125,552767,279400,6500
"2024-07-05",277500,282000,277000,281000,278830.125,586121,280200,5000
"2024-07-08",282000,289500,281000,283000,280814.65625,603805,280975,8500
"2024-07-09",284000,285500,272500,274500,272380.3125,1135540,281150,13000
"2024-07-10",275000,277500,272500,274500,272380.3125,672155,281375,5000
"2024-07-11",277000,278500,274500,278500,276349.40625,653458,281850,4000
"2024-07-12",277500,278500,268000,271500,269403.46875,666813,282025,10500
"2024-07-15",273000,273500,267500,268500,266426.625,541442,281525,6000
"2024-07-16",270500,276000,270000,274500,272380.3125,552065,281100,6000
"2024-07-17",275500,275500,268000,268500,266426.625,512968,280200,7500
"2024-07-18",267000,267500,256500,260500,258488.40625,1083373,278950,11000
"2024-07-19",258500,259500,254000,258500,256503.859375,737904,277875,5500
"2024-07-22",259000,261500,251000,255000,253030.890625,769457,276575,10500
"2024-07-23",258000,264500,257500,263500,261465.25,803042,275325,7000
"2024-07-24",259500,263500,257500,258500,256503.859375,608412,273775,6000
"2024-07-25",253000,255000,247500,251500,249557.90625,832753,271450,7500
"2024-07-26",248500,250500,232000,243500,241619.6875,2662741,268875,18500
"2024-07-29",244000,260000,243000,255500,253527.03125,1302271,267350,17000
"2024-07-30",253000,258000,249500,250000,248069.5,594899,266225,8500
"2024-07-31",250000,253500,247500,249000,247077.21875,594919,264875,6000
"2024-08-01",251000,258500,251000,253500,251542.46875,734315,263675,7500
"2024-08-02",242500,248000,242000,244000,242115.828125,889521,261825,6000
"2024-08-05",236000,239500,216500,224000,222270.265625,1465965,258875,23000
"2024-08-06",233500,241500,228000,235000,233185.328125,1250180,256900,13500
"2024-08-07",233000,241000,231500,236000,234177.609375,756779,254975,9500
"2024-08-08",231500,240000,228500,236500,234673.75,698685,252875,11500
"2024-08-09",240500,248000,240000,243000,241123.546875,606967,251450,8000
"2024-08-12",246000,249000,242000,243500,241619.6875,469844,250200,7000
"2024-08-13",242000,245500,240000,243000,241123.546875,358474,248625,5500
"2024-08-14",245500,248000,238500,241000,239139,500276,247250,9500
"2024-08-16",248000,256500,246500,255000,253030.890625,1113073,246975,10000
"2024-08-19",256000,259500,250000,255000,253030.890625,739313,246800,9500
"2024-08-20",258000,261000,255000,256000,254023.15625,660818,246850,6000
"2024-08-21",257500,257500,251000,252500,250550.1875,359513,246300,6500
"2024-08-22",253500,254000,245500,248000,246084.9375,497250,245775,8500
"2024-08-23",245500,254000,245000,252500,250550.1875,449189,245825,9000
"2024-08-26",255500,258000,247500,249500,247573.359375,469538,246125,10500
"2024-08-27",248500,251000,244500,247500,245588.796875,555018,245725,6500
"2024-08-28",249500,261000,246000,259000,257000,1170970,246175,15000
"2024-08-29",261500,267000,256000,258500,256503.859375,1646679,246650,11000
"2024-08-30",261000,265500,255500,255500,253527.03125,1206940,246750,10000
"2024-09-02",256000,256000,245000,246000,244100.390625,1006660,246850,11000
"2024-09-03",244000,244500,236000,237500,235666.015625,1024521,247525,8500
"2024-09-04",231000,236500,229500,232500,230704.625,942257,247400,7000
"2024-09-05",236000,237500,227000,229000,227231.65625,884047,247050,10500
"2024-09-06",228000,230500,223000,227500,225743.234375,710077,246600,7500
"2024-09-09",225500,231500,225000,229500,227727.796875,638085,245925,6500
"2024-09-10",229500,231000,227000,231000,229216.21875,364974,245300,4000
"2024-09-11",229500,230500,221500,223500,221774.125,781938,244325,9000
"2024-09-12",226000,232000,225500,232000,230208.484375,660069,243875,6500
"2024-09-13",237500,240500,234500,237000,235169.875,524969,242975,6000
"2024-09-19",244000,246500,241500,246000,244100.390625,848380,242525,5000
"2024-09-20",250000,251000,247500,250500,248565.640625,809348,242250,3500
"2024-09-23",251500,251500,246500,249000,247077.21875,484728,242075,5000
"2024-09-24",249000,253000,248000,253000,251046.328125,429463,242325,5000
"2024-09-25",255500,257000,250500,251500,249557.90625,575575,242275,6500
"2024-09-26",250000,259000,247500,259000,257000,766978,242750,11500
"2024-09-27",257500,259000,253500,254500,254500,493853,243100,5500
"2024-09-30",255500,256000,244000,244000,244000,1032595,242350,12000
"2024-10-02",237500,241000,236500,237000,237000,1035510,241275,4500
"2024-10-04",235500,241500,232000,239500,239500,856583,240475,9500
"2024-10-07",244000,247000,241000,247000,247000,731171,240525,6000
"2024-10-08",244500,247000,244000,246000,246000,413552,240950,3000
"2024-10-10",253000,255500,246000,246000,246000,641891,241625,9500
"2024-10-11",248000,249500,246500,248500,248500,282919,242600,3000
"2024-10-14",250500,254000,248000,248500,248500,307668,243650,6000
"2024-10-15",249500,249500,246000,246000,246000,382087,244475,3500
"2024-10-16",246000,247000,242000,247000,247000,799813,245275,5000
"2024-10-17",245000,246000,235500,235500,235500,923060,245875,10500
"2024-10-18",237000,239000,233000,234500,234500,696368,246000,6000
"2024-10-21",235000,240000,234500,237000,237000,443742,246000,5500
"2024-10-22",236000,239000,232500,234500,234500,517834,245425,6500
"2024-10-23",236500,243000,234000,241000,241000,671384,244950,9000
"2024-10-24",241000,241000,228000,228500,228500,1209781,243925,13000
"2024-10-25",226500,231000,220500,225500,225500,1116832,242550,10500
"2024-10-28",226000,229000,224000,226500,226500,639039,241300,5000
"2024-10-29",226000,226500,221000,224000,224000,746178,239550,5500
"2024-10-30",223000,225000,220500,220500,220500,554300,237850,4500
"2024-10-31",220500,221500,215000,215000,215000,1075398,236400,6500
"2024-11-01",212500,216500,211500,213500,213500,803780,235225,5000
